lag_cons_1h,production,sin_hour,lag_prod_1h,direct_solar_radiation_forecast,surface_solar_radiation_downwards,hour,cos_doy,euros_per_mwh,cos_hour,target_cons,production_outlier_severity,euros_per_mwh_outlier_severity
0.508150552299019,0.1212016709315553,-0.9659258262890684,0.2564125458821176,0.2035021068748521,0.3064411328668881,0.7391304347826086,-0.4749510720670502,0.3713924468143588,-0.2588190451025206,0.5813234715267931,0,0
0.5487685230308106,0.0421486750092844,-1.0,0.1212016709315553,0.1169110197353831,0.1463376625633797,0.7826086956521738,-0.4749510720670502,0.4557198614699577,-1.8369701987210287e-16,0.6173413269956033,0,0
0.5813234715267931,0.0053910919635696,-0.9659258262890684,0.0421486750092844,0.0471083364094816,0.0425996487079697,0.8260869565217391,-0.4749510720670502,0.5684679236985322,0.2588190451025203,0.6282883587450907,0,0
0.6173413269956033,0.0004420330839811,-0.8660254037844386,0.0053910919635696,0.0026840271769363,0.0012941616871068,0.8695652173913043,-0.4749510720670502,0.433071298994008,0.5000000000000001,0.5781754145263306,0,0
0.6282883587450907,0.0003903126187085,-0.7071067811865477,0.0004420330839811,0.0,1.8672004015357915e-05,0.9130434782608695,-0.4749510720670502,0.1779451377054587,0.7071067811865474,0.4987287757121174,0,0
0.5781754145263306,0.0003903800069369,-0.5000000000000004,0.0003903126187085,0.0,1.8672004015357915e-05,0.9565217391304348,-0.4749510720670502,0.1778351932274202,0.8660254037844384,0.4189490245941214,0,0
0.4987287757121174,0.0003462407173557,-0.2588190451025215,0.0003903800069369,0.0,1.8672004015357915e-05,1.0,-0.4749510720670502,0.2166455939750426,0.965925826289068,0.3796042519577496,0,0
0.4189490245941214,0.0003553044340712,0.0,0.0003462407173557,0.0,1.8672004015357915e-05,0.0,-0.4597327394521046,0.1709636633500083,1.0,0.351751208163904,0,0
0.3796042519577496,0.0004359344493138,0.2588190451025207,0.0003553044340712,0.0,1.8672004015357915e-05,0.043478260869565216,-0.4597327394521046,0.1706888021549117,0.9659258262890684,0.349944934459075,0,0
0.351751208163904,0.0003353238243601,0.4999999999999999,0.0004359344493138,0.0,1.8672004015357915e-05,0.08695652173913043,-0.4597327394521046,0.1704689131988345,0.8660254037844387,0.3340622032717022,0,0
0.349944934459075,0.0002321861408426,0.7071067811865476,0.0003353238243601,0.0,1.8672004015357915e-05,0.13043478260869565,-0.4597327394521046,0.1477653784838656,0.7071067811865476,0.3599336918727054,0,0
0.3340622032717022,0.0002747081129429,0.8660254037844386,0.0002321861408426,0.0,3.605223416794301e-05,0.17391304347826086,-0.4597327394521046,0.1708537188719697,0.5000000000000001,0.4058313210642194,0,0
0.3599336918727054,0.0002395988459631,0.9659258262890684,0.0002747081129429,0.0,1.8672004015357915e-05,0.21739130434782608,-0.4597327394521046,0.1994942554010225,0.2588190451025207,0.548923623720267,0,0
0.4058313210642194,0.0007705843913902,1.0,0.0002395988459631,0.0179235542231554,0.0076108885121675,0.2608695652173913,-0.4597327394521046,0.3702930020339728,6.123233995736766e-17,0.692070602689772,0,0
0.548923623720267,0.0104474329027203,0.9659258262890684,0.0007705843913902,0.13988064343908,0.08982107755674,0.30434782608695654,-0.4597327394521046,0.4447254136660986,-0.2588190451025206,0.8166731248911407,0,0
0.692070602689772,0.0350594670790646,0.8660254037844387,0.0104474329027203,0.2445383135963104,0.2183354805016619,0.34782608695652173,-0.4597327394521046,0.4375790225935901,-0.4999999999999998,0.7579843743065153,0,0
0.8166731248911407,0.1105044298662741,0.7071067811865476,0.0350594670790646,0.3225312633893242,0.357229309178519,0.3913043478260869,-0.4597327394521046,0.3739761420482655,-0.7071067811865475,0.6196883870719959,0,0
0.7579843743065153,0.2807505795219169,0.4999999999999999,0.1105044298662741,0.4107620130719643,0.5220435949604691,0.43478260869565216,-0.4597327394521046,0.2964652850310593,-0.8660254037844387,0.4641736407558862,0,0
0.6196883870719959,0.5154846692791285,0.258819045102521,0.2807505795219169,0.5363899460282179,0.712752282946076,0.4782608695652174,-0.4597327394521046,0.2414380737727447,-0.9659258262890682,0.4327626151850436,1,0
0.4641736407558862,0.5925424345358741,1.2246467991473532e-16,0.5154846692791285,0.687912952795971,0.9003821575966461,0.5217391304347826,-0.4597327394521046,0.1897641690946072,-1.0,0.4468285210983238,1,0
0.4327626151850436,0.6155625565934765,-0.2588190451025208,0.5925424345358741,0.765579730689811,0.9902799105638408,0.5652173913043478,-0.4597327394521046,0.1834973338464076,-0.9659258262890684,0.4199526780565322,1,0
0.4468285210983238,0.6703566326560525,-0.4999999999999997,0.6155625565934765,0.7371675813645047,0.933819958900453,0.6086956521739131,-0.4597327394521046,0.1830025836952339,-0.8660254037844388,0.4046004768202498,1,0
0.4199526780565322,0.6077329541981754,-0.7071067811865471,0.6703566326560525,0.6851879710010035,0.8074966099743653,0.6521739130434783,-0.4597327394521046,0.191413336265186,-0.7071067811865479,0.3797252998554914,1,0
0.4046004768202498,0.4851682215714166,-0.8660254037844385,0.6077329541981754,0.6343671398435647,0.6447130612077294,0.6956521739130435,-0.4597327394521046,0.2046066736298168,-0.5000000000000004,0.442414718509404,1,0
0.3797252998554914,0.2719271355346417,-0.9659258262890684,0.4851682215714166,0.5890745573833173,0.4626465776780614,0.7391304347826086,-0.4597327394521046,0.351327579572316,-0.2588190451025206,0.5221403467179251,0,0
0.442414718509404,0.0948093071499516,-1.0,0.2719271355346417,0.4685069094342772,0.2628973540439391,0.7826086956521738,-0.4597327394521046,0.4203727117805508,-1.8369701987210287e-16,0.579300595503268,0,0
0.5221403467179251,0.0134968513187236,-0.9659258262890684,0.0948093071499516,0.2371977649932236,0.0818002097919043,0.8260869565217391,-0.4597327394521046,0.4883183992083998,0.2588190451025203,0.6042934630482752,0,0
0.579300595503268,0.0004377876255939,-0.8660254037844386,0.0134968513187236,0.011278602847843,0.0016336633450202,0.8695652173913043,-0.4597327394521046,0.4852949260623385,0.5000000000000001,0.5692741328316394,0,0
0.6042934630482752,0.0007605435453634,-0.7071067811865477,0.0004377876255939,0.0,1.8672004015357915e-05,0.9130434782608695,-0.4597327394521046,0.4114122368204057,0.7071067811865474,0.518750562857967,0,0
0.5692741328316394,0.000294318087398,-0.5000000000000004,0.0007605435453634,0.0,1.8672004015357915e-05,0.9565217391304348,-0.4597327394521046,0.3620471661810786,0.8660254037844384,0.4148613245252079,0,0
0.518750562857967,0.0002981255223008,-0.2588190451025215,0.000294318087398,0.0,1.8672004015357915e-05,1.0,-0.4597327394521046,0.2382496839096256,0.965925826289068,0.3816358717641961,0,0
0.4148613245252079,0.0002934083463151,0.0,0.0002981255223008,0.0,1.8672004015357915e-05,0.0,-0.4443781781046134,0.3095486779176516,1.0,0.3692499896605689,0,0
0.3816358717641961,0.0002315122585589,0.2588190451025207,0.0002934083463151,0.0,1.8672004015357915e-05,0.043478260869565216,-0.4443781781046134,0.2433071298994008,0.9659258262890684,0.354044698734804,0,0
0.3692499896605689,0.0001876762160054,0.4999999999999999,0.0002315122585589,0.0,1.8672004015357915e-05,0.08695652173913043,-0.4443781781046134,0.232367654334561,0.8660254037844387,0.3542979732907314,0,0
0.354044698734804,0.0001720084529098,0.7071067811865476,0.0001876762160054,0.0,1.8672004015357915e-05,0.13043478260869565,-0.4443781781046134,0.2219779011599142,0.7071067811865476,0.3455578797293027,0,0
0.3542979732907314,0.0001308005512626,0.8660254037844386,0.0001720084529098,0.0,1.9846343890533023e-05,0.17391304347826086,-0.4443781781046134,0.2149414545654444,0.5000000000000001,0.3668413910613376,0,0
0.3455578797293027,0.0001438401734519,0.9659258262890684,0.0001308005512626,0.0,1.8672004015357915e-05,0.21739130434782608,-0.4443781781046134,0.2252212632620526,0.2588190451025207,0.3642018385334676,0,0
0.3668413910613376,0.0018247721418681,1.0,0.0001438401734519,0.0578905220075765,0.0126477230359778,0.2608695652173913,-0.4443781781046134,0.2677148040239678,6.123233995736766e-17,0.3072955652824298,0,0
0.3642018385334676,0.042768882569071,0.9659258262890684,0.0018247721418681,0.3420458751860551,0.1449498258544334,0.30434782608695654,-0.4443781781046134,0.3621571106591171,-0.2588190451025206,0.2025688422563638,0,0
0.3072955652824298,0.2049752796392465,0.8660254037844387,0.042768882569071,0.5699161941147237,0.3562943340214833,0.34782608695652173,-0.4443781781046134,0.3677642790390852,-0.4999999999999998,0.1257161923754729,0,0
0.2025688422563638,0.475633461139601,0.7071067811865476,0.2049752796392465,0.6931597149508868,0.5764203337419121,0.3913043478260869,-0.4443781781046134,0.3347259633884888,-0.7071067811865475,0.0746926403505364,1,0
0.1257161923754729,0.7142477987803674,0.4999999999999999,0.475633461139601,0.7599981798238286,0.7658448884136377,0.43478260869565216,-0.4443781781046134,0.2229674014622615,-0.8660254037844387,0.0584373944958366,1,0
0.0746926403505364,0.8282568208511578,0.258819045102521,0.7142477987803674,0.780066747294156,0.8972628760202027,0.4782608695652174,-0.4443781781046134,0.1889395855093177,-0.9659258262890682,0.0317103802317013,1,0
0.0584373944958366,0.9200197420553828,1.2246467991473532e-16,0.8282568208511578,0.8031579951905586,0.9848593142786772,0.5217391304347826,-0.4443781781046134,0.189159474465395,-1.0,0.0423173636808271,1,0
0.0317103802317013,0.939932963538184,-0.2588190451025208,0.9200197420553828,0.8033427603421711,1.0,0.5652173913043478,-0.4443781781046134,0.1756912759056676,-0.9659258262890684,0.0606905234696231,1,0
0.0423173636808271,0.830659244886598,-0.4999999999999997,0.939932963538184,0.8066821922425799,0.9616813681623226,0.6086956521739131,-0.4443781781046134,0.159749326590072,-0.8660254037844388,0.0690407254786787,1,0
0.0606905234696231,0.7523989366946221,-0.7071067811865471,0.830659244886598,0.773335732672327,0.8479524620955382,0.6521739130434783,-0.4443781781046134,0.1723929415645099,-0.7071067811865479,0.1195330834677459,1,0
0.0690407254786787,0.5344582293055636,-0.8660254037844385,0.7523989366946221,0.7291466385577318,0.6828581647565178,0.6956521739130435,-0.4443781781046134,0.1878401407289318,-0.5000000000000004,0.2205656504435551,1,0
0.1195330834677459,0.2727847518229695,-0.9659258262890684,0.5344582293055636,0.6361077160161976,0.47864120421195,0.7391304347826086,-0.4443781781046134,0.2882744214171844,-0.2588190451025206,0.284675804694585,0,0
0.2205656504435551,0.1056119770985149,-1.0,0.2727847518229695,0.4799997414700894,0.2630545981532252,0.7826086956521738,-0.4443781781046134,0.3970644824363696,-1.8369701987210287e-16,0.384032996454193,0,0
0.284675804694585,0.0128948722747105,-0.9659258262890684,0.1056119770985149,0.233623222642845,0.0777747684231125,0.8260869565217391,-0.4443781781046134,0.4807322302237371,0.2588190451025203,0.4364209475508424,0,0
0.384032996454193,0.0004194580274778,-0.8660254037844386,0.0128948722747105,0.0084688955939778,0.001095933116177,0.8695652173913043,-0.4443781781046134,0.4799076466384476,0.5000000000000001,0.4178743509539743,0,0
0.4364209475508424,0.0002775384185344,-0.7071067811865477,0.0004194580274778,0.0,1.8672004015357915e-05,0.9130434782608695,-0.4443781781046134,0.4003078445385081,0.7071067811865474,0.3838011201855835,0,0
0.4178743509539743,0.0003245417078212,-0.5000000000000004,0.0002775384185344,0.0,1.8672004015357915e-05,0.9565217391304348,-0.4443781781046134,0.3677642790390852,0.8660254037844384,0.3545495876347118,0,0
0.3838011201855835,0.0002762580421954,-0.2588190451025215,0.0003245417078212,0.0,1.8672004015357915e-05,1.0,-0.4443781781046134,0.2397889066021659,0.965925826289068,0.3382978835654991,0,0
0.3545495876347118,0.0002402053400184,0.0,0.0002762580421954,0.0,1.8672004015357915e-05,0.0,-0.4288919379124841,0.2226925402671651,1.0,0.3226719687195408,0,0
0.3382978835654991,0.0001782081699196,0.2588190451025207,0.0002402053400184,0.0,1.8672004015357915e-05,0.043478260869565216,-0.4288919379124841,0.1955912264306525,0.9659258262890684,0.3077868035507727,0,0
0.3226719687195408,0.0001360568330753,0.4999999999999999,0.0001782081699196,0.0,1.8672004015357915e-05,0.08695652173913043,-0.4288919379124841,0.1965807267329998,0.8660254037844387,0.3129028757933091,0,0
0.3077868035507727,0.0001400327385491,0.7071067811865476,0.0001360568330753,0.0,1.8672004015357915e-05,0.13043478260869565,-0.4288919379124841,0.1936122258259578,0.7071067811865476,0.3089554820807236,0,0
0.3129028757933091,0.0002178998364285,0.8660254037844386,0.0001400327385491,0.0,0.0,0.17391304347826086,-0.4288919379124841,0.1965807267329998,0.5000000000000001,0.3257964876039536,0,0
0.3089554820807236,0.0002792568183577,0.9659258262890684,0.0002178998364285,0.0,1.8672004015357915e-05,0.21739130434782608,-0.4288919379124841,0.1936671980649771,0.2588190451025207,0.3104276473546016,0,0
0.3257964876039536,0.0017820143109685,1.0,0.0002792568183577,0.0490756805328376,0.0112052529931526,0.2608695652173913,-0.4288919379124841,0.2004287834643505,6.123233995736766e-17,0.270314971352305,0,0
0.3104276473546016,0.0428788938518821,0.9659258262890684,0.0017820143109685,0.2859952233802951,0.1378792150036784,0.30434782608695654,-0.4288919379124841,0.2071903688637238,-0.2588190451025206,0.1816423502801496,0,0
0.270314971352305,0.20129787032308,0.8660254037844387,0.0428788938518821,0.4607904116414371,0.3381430445395408,0.34782608695652173,-0.4288919379124841,0.210763564399978,-0.4999999999999998,0.1240956041535256,0,0
0.1816423502801496,0.4304083787288518,0.7071067811865476,0.20129787032308,0.5865844439936163,0.5533638094755683,0.3913043478260869,-0.4288919379124841,0.2030674509372767,-0.7071067811865475,0.0511586563838303,0,0
0.1240956041535256,0.6891732454986179,0.4999999999999999,0.4304083787288518,0.6334553934245639,0.7329257245295369,0.43478260869565216,-0.4288919379124841,0.1845967786267935,-0.8660254037844387,0.0271529877561582,1,0
0.0511586563838303,0.7934280573719117,0.258819045102521,0.6891732454986179,0.6513552043706419,0.8585718610081073,0.4782608695652174,-0.4288919379124841,0.1589247430047826,-0.9659258262890682,0.0517876553501824,1,0
0.0271529877561582,0.7434614381308339,1.2246467991473532e-16,0.7934280573719117,0.6172646274221577,0.9096678587129774,0.5217391304347826,-0.4288919379124841,0.1649167170578857,-1.0,0.0599800265434686,1,0
0.0517876553501824,0.7169340620336946,-0.2588190451025208,0.7434614381308339,0.560176748631028,0.8869243009164508,0.5652173913043478,-0.4288919379124841,0.1811335275685778,-0.9659258262890684,0.054409683418611,1,0
0.0599800265434686,0.6583338314446547,-0.4999999999999997,0.7169340620336946,0.5075664351873235,0.8164511472458971,0.6086956521739131,-0.4288919379124841,0.1811335275685778,-0.8660254037844388,0.0714543785009488,1,0
0.054409683418611,0.6130820632954718,-0.7071067811865471,0.6583338314446547,0.4336272994606642,0.6897354122228502,0.6521739130434783,-0.4288919379124841,0.1811884998075971,-0.7071067811865479,0.1155493495603187,1,0
0.0714543785009488,0.4159204487355171,-0.8660254037844385,0.6130820632954718,0.3642505624791825,0.5356959981667772,0.6956521739130435,-0.4288919379124841,0.1644219669067121,-0.5000000000000004,0.2002412620001502,0,0
0.1155493495603187,0.2342244662801772,-0.9659258262890684,0.4159204487355171,0.3088085876728177,0.3748047806750003,0.7391304347826086,-0.4288919379124841,0.2203287339893354,-0.2588190451025206,0.3010633509946679,0,0
0.2002412620001502,0.0762739390784807,-1.0,0.2342244662801772,0.2211338729368927,0.2074598218205423,0.7826086956521738,-0.4288919379124841,0.3977241493046012,-1.8369701987210287e-16,0.3961602913236621,0,0
0.3010633509946679,0.0078596238510391,-0.9659258262890684,0.0762739390784807,0.0995616478832562,0.0608271259358559,0.8260869565217391,-0.4288919379124841,0.4595129459622891,0.2588190451025203,0.4635858888330196,0,0
0.3961602913236621,0.0002925322993463,-0.8660254037844386,0.0078596238510391,0.0019125979976858,0.0006741493776762,0.8695652173913043,-0.4288919379124841,0.4616018910450222,0.5000000000000001,0.4560884085735853,0,0
0.4635858888330196,0.000237947834368,-0.7071067811865477,0.0002925322993463,0.0,1.8672004015357915e-05,0.9130434782608695,-0.4288919379124841,0.4062448463525919,0.7071067811865474,0.4297543111369267,0,0
0.4560884085735853,0.000214328260325,-0.5000000000000004,0.000237947834368,0.0,1.8672004015357915e-05,0.9565217391304348,-0.4288919379124841,0.3677093068000659,0.8660254037844384,0.3962358863076528,0,0
0.4297543111369267,0.0001752093937573,-0.2588190451025215,0.000214328260325,0.0,1.8672004015357915e-05,1.0,-0.4288919379124841,0.2482546314111374,0.965925826289068,0.3862376103455258,0,0
0.3962358863076528,0.0001632816773361,0.0,0.0001752093937573,0.0,1.8672004015357915e-05,0.0,-0.4132786077829044,0.2068055631905887,1.0,0.3630689099007771,0,0
0.3862376103455258,0.0002043211084123,0.2588190451025207,0.0001632816773361,0.0,1.8672004015357915e-05,0.043478260869565216,-0.4132786077829044,0.1961409488208454,0.9659258262890684,0.3608554046521278,0,0
0.3630689099007771,0.0001350460096498,0.4999999999999999,0.0002043211084123,0.0,1.8672004015357915e-05,0.08695652173913043,-0.4132786077829044,0.1961409488208454,0.8660254037844387,0.3652891297844125,0,0
0.3608554046521278,0.0001419533030575,0.7071067811865476,0.0001350460096498,0.0,1.8672004015357915e-05,0.13043478260869565,-0.4132786077829044,0.2148315100874058,0.7071067811865476,0.3818103784866341,0,0
0.3652891297844125,0.0001804993696842,0.8660254037844386,0.0001419533030575,0.0,2.172528769081734e-05,0.17391304347826086,-0.4132786077829044,0.2069155076686273,0.5000000000000001,0.4219116174732953,0,0
0.3818103784866341,0.0001345742920512,0.9659258262890684,0.0001804993696842,0.0,1.8672004015357915e-05,0.21739130434782608,-0.4132786077829044,0.2217030399648177,0.2588190451025207,0.5703238295053825,0,0
0.4219116174732953,0.000735407736182,1.0,0.0001345742920512,0.0059382135494217,0.0049214235488888,0.2608695652173913,-0.4132786077829044,0.4445604969490407,6.123233995736766e-17,0.7170885947755785,0,0
0.5703238295053825,0.011140318666802,0.9659258262890684,0.000735407736182,0.0753163138893972,0.0744528355405117,0.30434782608695654,-0.4132786077829044,0.6041449068220549,-0.2588190451025206,0.8096291038548533,0,0
0.7170885947755785,0.064015043208995,0.8660254037844387,0.011140318666802,0.1887745105181097,0.2097023822257475,0.34782608695652173,-0.4132786077829044,0.5766587873124073,-0.4999999999999998,0.7563287740592841,0,0
0.8096291038548533,0.1850849701540906,0.7071067811865476,0.064015043208995,0.3003204777489686,0.3808085761610492,0.3913043478260869,-0.4132786077829044,0.4626463635863889,-0.7071067811865475,0.6252817149089208,0,0
0.7563287740592841,0.3151449584811017,0.4999999999999999,0.1850849701540906,0.354114780771573,0.5377794899544422,0.43478260869565216,-0.4132786077829044,0.4009675114067396,-0.8660254037844387,0.5513475331630102,0,0
0.6252817149089208,0.434831202933113,0.258819045102521,0.3151449584811017,0.3761846779318563,0.6546858685850264,0.4782608695652174,-0.4132786077829044,0.3056456489472816,-0.9659258262890682,0.5063007441475776,0,0
0.5513475331630102,0.4815480585552489,1.2246467991473532e-16,0.434831202933113,0.3548646320756307,0.699012185909589,0.5217391304347826,-0.4132786077829044,0.2774448903303831,-1.0,0.5369947795188728,1,0
0.5063007441475776,0.4347927242547148,-0.2588190451025208,0.4815480585552489,0.376175447070796,0.7189174841083434,0.5652173913043478,-0.4132786077829044,0.2647463031169259,-0.9659258262890684,0.5744361007111128,0,0
0.5369947795188728,0.3192820565970818,-0.4999999999999997,0.4347927242547148,0.3848028513834268,0.6780109986324029,0.6086956521739131,-0.4132786077829044,0.2770051124182288,-0.8660254037844388,0.6080070251315136,0,0
